DEBUG:root:15:00:40.953 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:14:21:07.774 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:08.506 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313736\r\n'
DEBUG:root:14:21:08.514 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:08.623 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:09.356 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313737\r\n'
DEBUG:root:14:21:09.364 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:09.472 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:10.209 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313738\r\n'
DEBUG:root:14:21:10.216 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:10.326 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:11.051 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313739\r\n'
DEBUG:root:14:21:11.059 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:11.168 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:11.901 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313830\r\n'
DEBUG:root:14:21:11.908 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:12.018 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:12.769 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313831\r\n'
DEBUG:root:14:21:12.776 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:12.884 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:13.696 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313832\r\n'
DEBUG:root:14:21:13.706 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:13.816 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:14.609 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313833\r\n'
DEBUG:root:14:21:14.616 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:14.724 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:15.461 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313834\r\n'
DEBUG:root:14:21:15.469 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:15.580 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:16.309 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313835\r\n'
DEBUG:root:14:21:16.317 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:16.428 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:17.167 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313836\r\n'
DEBUG:root:14:21:17.175 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:17.284 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:30.794 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/8\r\n'
DEBUG:root:14:21:30.901 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:31.015 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:14:21:31.121 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:31.237 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:31.350 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:33.199 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313837\r\n'
DEBUG:root:14:21:33.207 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:33.316 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:34.046 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313838\r\n'
DEBUG:root:14:21:34.054 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:34.164 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:34.971 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313839\r\n'
DEBUG:root:14:21:34.981 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:35.090 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:35.884 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313930\r\n'
DEBUG:root:14:21:35.891 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:36.000 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:36.811 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313931\r\n'
DEBUG:root:14:21:36.819 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:36.928 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:37.658 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313932\r\n'
DEBUG:root:14:21:37.666 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:37.775 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:38.502 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313933\r\n'
DEBUG:root:14:21:38.510 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:38.620 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:39.350 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313934\r\n'
DEBUG:root:14:21:39.358 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:39.467 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:40.074 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313935\r\n'
DEBUG:root:14:21:40.083 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:40.191 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:40.920 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313936\r\n'
DEBUG:root:14:21:40.928 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:41.037 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:41.758 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313937\r\n'
DEBUG:root:14:21:41.766 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:41.875 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:42.609 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313938\r\n'
DEBUG:root:14:21:42.618 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:42.728 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:43.353 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001313939\r\n'
DEBUG:root:14:21:43.362 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:43.471 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:44.196 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323030\r\n'
DEBUG:root:14:21:44.204 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:44.313 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:45.097 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323031\r\n'
DEBUG:root:14:21:45.104 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:45.213 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:46.009 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323032\r\n'
DEBUG:root:14:21:46.017 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:46.125 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:21:46.850 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323033\r\n'
DEBUG:root:14:21:46.857 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:21:46.967 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:00.736 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set sf sf8\r\n'
DEBUG:root:14:22:00.842 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:00.960 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set bw 125\r\n'
DEBUG:root:14:22:01.067 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:01.074 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/5\r\n'
DEBUG:root:14:22:01.180 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:01.187 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:14:22:01.294 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:01.412 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:01.519 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:04.391 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323034\r\n'
DEBUG:root:14:22:04.400 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:04.510 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:05.268 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323035\r\n'
DEBUG:root:14:22:05.275 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:05.383 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:06.227 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323036\r\n'
DEBUG:root:14:22:06.234 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:06.343 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:07.090 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323037\r\n'
DEBUG:root:14:22:07.099 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:07.209 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:08.050 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323038\r\n'
DEBUG:root:14:22:08.057 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:08.165 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:08.913 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323039\r\n'
DEBUG:root:14:22:08.920 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:09.029 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:09.956 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323130\r\n'
DEBUG:root:14:22:09.965 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:10.075 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:10.803 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323131\r\n'
DEBUG:root:14:22:10.811 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:10.920 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:11.698 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323132\r\n'
DEBUG:root:14:22:11.706 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:11.814 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:12.659 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323133\r\n'
DEBUG:root:14:22:12.668 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:12.776 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:13.617 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323134\r\n'
DEBUG:root:14:22:13.626 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:13.738 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:14.481 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323135\r\n'
DEBUG:root:14:22:14.488 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:14.597 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:15.525 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323136\r\n'
DEBUG:root:14:22:15.533 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:15.641 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:16.362 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323137\r\n'
DEBUG:root:14:22:16.369 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:16.479 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:17.210 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323138\r\n'
DEBUG:root:14:22:17.217 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:17.327 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:18.128 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323139\r\n'
DEBUG:root:14:22:18.136 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:18.246 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:18.991 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323230\r\n'
DEBUG:root:14:22:18.999 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:19.113 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:30.802 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/6\r\n'
DEBUG:root:14:22:30.908 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:31.029 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:14:22:31.135 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:31.251 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:31.358 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:34.019 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323231\r\n'
DEBUG:root:14:22:34.027 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:34.136 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:34.955 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323232\r\n'
DEBUG:root:14:22:34.964 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:35.074 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:35.997 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323233\r\n'
DEBUG:root:14:22:36.004 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:36.113 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:36.908 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323234\r\n'
DEBUG:root:14:22:36.916 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:37.025 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:37.786 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323235\r\n'
DEBUG:root:14:22:37.793 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:37.904 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:38.650 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323236\r\n'
DEBUG:root:14:22:38.657 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:38.767 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:39.697 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323237\r\n'
DEBUG:root:14:22:39.705 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:39.814 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:40.544 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323238\r\n'
DEBUG:root:14:22:40.556 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:40.669 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:41.390 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323239\r\n'
DEBUG:root:14:22:41.398 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:41.508 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:42.237 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323330\r\n'
DEBUG:root:14:22:42.245 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:42.354 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:43.097 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323331\r\n'
DEBUG:root:14:22:43.104 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:43.216 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:43.978 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323332\r\n'
